0.00019394,-0.00044195,-0.00011001,-0.00020645,0.00013029,-4.839E-05,0.00011973,-5.718E-05,-8.19E-05,-0.00014804,0.00011821,-3.331E-05,8.14E-06,-1.535E-05,-4.86E-06,2.467E-05,-1.871E-05,2.78E-06,1.1E-06,-1.543E-05,-1.11E-06,1.952E-05,-1.585E-05,2.83E-06,0.00049501,0.00024887,0.00015592,0.00019235,1.805E-05,3.108E-05,1.551E-05,2.53E-05,"D"
0.00025442,-0.00053013,-0.00012444,-0.00015073,4.949E-05,-3.976E-05,0.00016818,-0.00014256,-9.396E-05,-0.00010882,5.336E-05,-2.473E-05,2.24E-05,-3.266E-05,-5.35E-06,2.064E-05,-2.992E-05,3.2E-06,1.794E-05,-3.162E-05,-4.47E-06,1.453E-05,-2.402E-05,3.18E-06,0.00060104,0.00016355,0.00023966,0.00012369,3.996E-05,3.649E-05,3.663E-05,2.825E-05,"D"
0.00027636,-0.00051291,-0.00011581,-7.006E-05,-5.6E-05,-2.388E-05,0.00019436,-0.00019763,-9.292E-05,-5.263E-05,-3.348E-05,-9.84E-06,5.63E-06,4.41E-06,2.21E-06,2.068E-05,-2.705E-05,4.07E-06,6.71E-06,-1.412E-05,2.7E-07,1.441E-05,-2.226E-05,3.82E-06,0.00059403,9.281E-05,0.00029235,6.315E-05,7.49E-06,3.429E-05,1.564E-05,2.679E-05,"D"
0.00030767,-0.00052017,-0.00011196,-2.862E-05,-0.00011971,-1.639E-05,0.00022951,-0.00025267,-9.795E-05,-2.279E-05,-7.868E-05,-2.44E-06,1.044E-05,-2.42E-06,1.28E-06,1.381E-05,-2.124E-05,2.5E-06,1.172E-05,-1.835E-05,-1.68E-06,9.95E-06,-1.507E-05,2.47E-06,0.00061464,0.00012417,0.00035512,8.195E-05,1.079E-05,2.546E-05,2.183E-05,1.822E-05,"D"
0.00029435,-0.00050226,-0.0001032,-1.024E-05,-0.00016117,-1.238E-05,0.00021752,-0.00028102,-9.54E-05,-4.39E-06,-0.00010921,2.09E-06,-4.16E-06,5.6E-06,2.74E-06,5.74E-06,-1.296E-05,1.25E-06,-3.75E-06,-8.86E-06,8E-07,5.75E-06,-9.54E-06,1.42E-06,0.00059123,0.00016197,0.00036795,0.00010932,7.49E-06,1.423E-05,9.65E-06,1.123E-05,"D"
0.00035541,-0.00068558,-0.00010437,-3.047E-05,-0.00028977,-1.129E-05,0.00027564,-0.00045364,-9.881E-05,-1.607E-05,-0.00020279,6.18E-06,1.696E-05,-5.092E-05,-3.3E-07,-5.62E-06,-3.572E-05,3E-07,1.614E-05,-4.795E-05,-9.5E-07,-3.25E-06,-2.6E-05,1.14E-06,0.00077925,0.00029159,0.00053993,0.00020352,5.367E-05,3.616E-05,5.06E-05,2.622E-05,"D"
0.0004023,-0.00085057,-0.00010733,-6.096E-05,-0.00043465,-5.79E-06,0.00032517,-0.00060655,-9.88E-05,-4.045E-05,-0.00031992,1.172E-05,1.34E-05,-4.714E-05,-8.5E-07,-8.71E-06,-4.139E-05,1.57E-06,1.415E-05,-4.369E-05,0,-6.96E-06,-3.347E-05,1.58E-06,0.00094701,0.00043895,0.00069527,0.00032268,4.901E-05,4.233E-05,4.592E-05,3.422E-05,"D"
0.000472,-0.00106423,-0.00013227,-9.073E-05,-0.0005731,2.71E-06,0.00038814,-0.00076494,-0.00010265,-5.619E-05,-0.00042827,1.96E-05,2.248E-05,-6.892E-05,-8.04E-06,-9.6E-06,-4.466E-05,2.74E-06,2.031E-05,-5.109E-05,-1.24E-06,-5.08E-06,-3.495E-05,2.54E-06,0.00117169,0.00058024,0.0008639,0.00043239,7.294E-05,4.576E-05,5.5E-05,3.541E-05,"D"
0.00048613,-0.00111793,-0.00015819,-0.00010385,-0.00058937,1.296E-05,0.00040173,-0.000785,-0.00010828,-6.021E-05,-0.0004449,2.573E-05,3.93E-06,-1.492E-05,-7.2E-06,-3.64E-06,-4.52E-06,2.85E-06,3.78E-06,-5.57E-06,-1.56E-06,-1.12E-06,-4.62E-06,1.7E-06,0.00122928,0.00059859,0.00088844,0.00044969,1.702E-05,6.47E-06,6.91E-06,5.05E-06,"D"
0.00049257,-0.00113599,-0.00018069,-0.00010916,-0.00056744,2.353E-05,0.00040203,-0.00078066,-0.00011458,-5.747E-05,-0.00042742,3.374E-05,2.01E-06,-5.64E-06,-7.03E-06,-1.66E-06,6.85E-06,3.3E-06,9E-08,1.36E-06,-1.97E-06,8.6E-07,5.46E-06,2.5E-06,0.0012513,0.00057832,0.00088554,0.00043258,9.24E-06,7.79E-06,2.39E-06,6.07E-06,"D"
0.00046293,-0.00104069,-0.00017338,-9.893E-05,-0.00049422,3.335E-05,0.00038085,-0.00072216,-0.00011642,-5.119E-05,-0.00037476,4.108E-05,-8.72E-06,2.803E-05,2.15E-06,3.01E-06,2.154E-05,2.89E-06,-6.23E-06,1.721E-05,-5.4E-07,1.85E-06,1.549E-05,2.16E-06,0.00115213,0.00050512,0.00082469,0.00038046,2.943E-05,2.194E-05,1.831E-05,1.575E-05,"D"
0.00046168,-0.00100962,-0.00017722,-8.738E-05,-0.00043985,4.644E-05,0.00037742,-0.00070872,-0.00012678,-4.256E-05,-0.00033938,5.061E-05,-3.9E-07,9.71E-06,-1.2E-06,3.61E-06,1.699E-05,4.09E-06,-1.07E-06,4.2E-06,-3.24E-06,2.7E-06,1.106E-05,2.98E-06,0.00112423,0.00045084,0.0008129,0.00034576,9.79E-06,1.785E-05,5.41E-06,1.176E-05,"D"
0.00042059,-0.00087671,-0.00016393,-6.498E-05,-0.00041572,7.09E-05,0.00034566,-0.00062087,-0.00012545,-3.441E-05,-0.00033878,7.484E-05,-1.141E-05,3.692E-05,3.69E-06,6.22E-06,6.7E-06,6.79E-06,-8.82E-06,2.44E-05,3.7E-07,2.26E-06,1.7E-07,6.73E-06,0.0009861,0.0004267,0.0007216,0.00034865,3.882E-05,1.139E-05,2.595E-05,7.1E-06,"D"
